"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Mycotoxin","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"ES05RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_81297","NG_055125",97.17,3.85e-44,180,106,103.0002,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12531","NG_055125",94.118,3.82e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_8560","NG_055125",97.17,3.79e-44,180,106,103.0002,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11148","NG_055125",97.17,3.23e-44,180,106,103.0002,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12925","NG_055125",94.783,3.23e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_3462","NG_055125",94.783,3.76e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_8703","NG_055125",94.118,3.82e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11946","NG_055125",94.118,3.85e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_6840","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_6841","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_6842","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_4904","NG_055125",94.783,3.76e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_4905","NG_055125",94.783,3.76e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_2660","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_2661","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12656","NG_055125",94.118,3.85e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT06RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12053","NG_055125",94.783,3.85e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_14478","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18149","NG_055125",94.118,3.82e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_858","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_10024","NG_055125",94.783,3.85e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_2451","NG_055125",94.783,3.82e-44,180,115,109.00045,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_16912","NG_055125",94.118,3.85e-44,180,119,112.00042,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_95099","NG_055125",96.296,1.37e-43,178,108,103.99968,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_95109","NG_055125",96.296,1.37e-43,178,108,103.99968,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_2082","NG_055125",97.143,1.36e-43,178,105,102.00015,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_43213","NG_055125",97.143,1.36e-43,178,105,102.00015,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_43216","NG_055125",97.143,1.36e-43,178,105,102.00015,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_50893","NG_055125",96.296,1.39e-43,178,108,103.99968,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES03RB_L6.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_23619","NG_055125",95.495,1.32e-43,178,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES03RB_L6.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_37588","NG_055125",97.143,1.32e-43,178,105,102.00015,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES04RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_5530","NG_055125",94.017,1.37e-43,178,117,109.99989,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES04RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_7743","NG_055125",96.296,1.39e-43,178,108,103.99968,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_8112","NG_055125",95.495,1.39e-43,178,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58612","NG_055125",94.068,1.39e-43,178,118,111.00024,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_57854","NG_055125",94.737,1.35e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_1187","NG_055125",94.737,1.39e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_5870","NG_055125",94.737,1.37e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_17304","NG_055125",95.495,1.37e-43,178,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_381","NG_055125",94.737,1.36e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12924","NG_055125",95.495,1.16e-43,178,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_5970","NG_055125",94.737,1.39e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT06RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_18888","NG_055125",94.737,1.39e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_7105","NG_055125",97.143,9.5e-44,178,105,102.00015,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_17357","NG_055125",95.495,1.37e-43,178,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_4332","NG_055125",94.737,1.39e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_14445","NG_055125",96.296,1.37e-43,178,108,103.99968,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_7663","NG_055125",94.737,1.36e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_7664","NG_055125",94.737,1.39e-43,178,114,108.00018,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11922","NG_055125",95.455,4.98e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11923","NG_055125",95.455,4.98e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_84631","NG_055125",94.69,4.9e-43,176,113,106.9997,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_84645","NG_055125",94.69,4.9e-43,176,113,106.9997,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18554","NG_055125",95.495,4.94e-43,176,111,105.99945,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_59890","NG_055125",95.455,4.98e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54148","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54149","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54150","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_71676","NG_055125",94.69,4.94e-43,176,113,106.9997,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES03RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_46848","NG_055125",97.115,4.9e-43,176,104,100.9996,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES03RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_46850","NG_055125",97.115,4.02e-43,176,104,100.9996,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58606","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58607","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58608","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT01RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_5097","NG_055125",94.69,4.9e-43,176,113,106.9997,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_8952","NG_055125",96.262,4.94e-43,176,107,103.00034,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18603","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT03RBmix_EKRN25H000090-1A_22TV32LT4_L4.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_2743","NG_055125",94.69,4.86e-43,176,113,106.9997,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT05RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_7088","NG_055125",97.115,4.82e-43,176,104,100.9996,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_13522","NG_055125",96.262,4.9e-43,176,107,103.00034,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_17358","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"HT09RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_9606","NG_055125",95.455,4.94e-43,176,110,105.0005,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_64849","NG_055125",94.643,1.78e-42,174,112,106.00016,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_78049","NG_055125",94.643,1.79e-42,174,112,106.00016,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_82150","NG_055125",96.226,1.72e-42,174,106,101.99956,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_82151","NG_055125",96.226,1.73e-42,174,106,101.99956,"Aspergillus niger","Ochratoxin A","Possible kidney cancer","Nephrotoxicity, genotoxicity","IARC 2B","2_Potential","Medium"
